epochs,test loss,train loss,test acc,train acc
1.0,1.5347843170166016,1.5302013158798218,0.9355742296918768,0.9394660894660894
2.0,1.5138766765594482,1.506300926208496,0.9532913165266107,0.9608225108225108
3.0,1.5059553384780884,1.4960532188415527,0.959873949579832,0.9697330447330448
4.0,1.5029733180999756,1.491020679473877,0.9612745098039216,0.9739538239538239
5.0,1.4979876279830933,1.4852368831634521,0.9666666666666667,0.979004329004329
